rank,id,county_name,media_market,enrollment_score
1257,fa052eea807f89c60ac526c4f3d50e98,harris,houston tx,0.47940635756494515
1258,0661f5dc7a256c19f68d8e6c3221c403,montgomery,houston tx,0.47896141332302955
1259,47d69e54cccbdd11cc7679cf2f7aa456,galveston,houston tx,0.4789333343099423
1260,46da0294fd2cc3bd7c76a4b80baa6e03,fort bend,houston tx,0.4789052670760511
1261,54c2e1472d40d8b791b94e486d4274da,fort bend,houston tx,0.4783727708853487
1262,7a9ae7fc67462b4597059aa9adf9e051,harris,houston tx,0.47810238655742265
1263,adcc13b3bee4ace91498f7a5fc419e67,harris,houston tx,0.478029935174368
1264,86fc99f41ce5c0045b7f642afb550661,harris,houston tx,0.4779887164473949
1265,c8ec2c85ade2c8744d79cdaa43f40c48,harris,houston tx,0.47781677311228643
1266,ef3bc8a6b71d5dac176e0b67ad726e88,harris,houston tx,0.4777340406194144
1267,0e1e8ca82dc72ac5539ebc94abdc2e17,harris,houston tx,0.47734312991560235
1268,c0061bb7883e0e1de249a898655b3a01,brazoria,houston tx,0.4769257691635821
1269,e19a7ffbacc88b3926f25974b045a26d,harris,houston tx,0.47685949996207655
1270,dbbb6b4e1a0ab9f08229e94bcd30dbcf,harris,houston tx,0.47583226031337833
1271,4f5cd120139861625cd05d1d93ed19d8,montgomery,houston tx,0.47569661285528075
1272,91b0fbe77ee473206bfcd3dbf6fbeb2c,harris,houston tx,0.4754453374745493
1273,ab0ff6eac05977ac5c76c29234596174,harris,houston tx,0.47495884533395827
1274,a7a4a77e4f18e84c203ca75a6f7aeeba,chambers,houston tx,0.47452105571963543
1275,885c2e99ed5118b456c85d7dfda5411f,galveston,houston tx,0.4744368801388471
1276,429bade3a6c0c7f9c4667ea3c7817eae,liberty,houston tx,0.47421011899783144
1277,b5a588ecab1610dcdae57b4ef80fb072,fort bend,houston tx,0.47328601384920443
1278,9f0f09b854b7cb4a14f0d89b226609c8,fort bend,houston tx,0.4730904463183909
1279,93396ec056816e274a5164742b6e0c92,harris,houston tx,0.4730792049277502
1280,b7560a884ab6d7465df574179f135e44,harris,houston tx,0.47293626100332276
1281,5dfa824dec75b137043e39b1bb9b542e,harris,houston tx,0.47287757324276414
1282,71669449ba0fb8aac5050eb39d0949b6,harris,houston tx,0.4727493128432869
1283,7abc5ed0c0e0035f7a00035e37dc4f42,harris,houston tx,0.47238931406535917
1284,57994b3763a9424f68db258ddd770fe6,harris,houston tx,0.472320796557212
1285,36bdedc67fde0e7d7f63184dd9991f62,harris,houston tx,0.4718160880205657
1286,3be8e07a9d9180ed397d00e05cda00e5,harris,houston tx,0.4711196007310648
1287,0d8f331b28e789ce80a52c31bb423877,harris,houston tx,0.4708110031341167
1288,d4b27bf935cd047cf1d74257c6b5f18c,harris,houston tx,0.47076928848765054
1289,97bc98f54b6836c1dc347d03d6f93f52,harris,houston tx,0.4707397445583792
1290,7d9d655e7323a7285c7c5d6b64cb1e11,harris,houston tx,0.4706552042984782
1291,ffb478e8e04501d8ebbbd1884322e941,fort bend,houston tx,0.4706221294949463
1292,e1ca35e0fd6edcdc5c8698b7ec5b5184,galveston,houston tx,0.4705906552751208
1293,39dd303e800bcf09bee75b27336a42ed,galveston,houston tx,0.47026683581636536
1294,c8446415389cc8eced94aa199901e8a8,harris,houston tx,0.470198802253044
1295,05f94f97d7631c437b1ef9b6d96544f6,montgomery,houston tx,0.4697745292211831
1296,4c47a47a4aba179297733959e0ded5bb,harris,houston tx,0.4692877634530114
1297,3cb0c0708516ec80ef0b0612951dd163,harris,houston tx,0.46918929560738726
1298,6aa33f85c1415ff285590bd9f7f1761b,montgomery,houston tx,0.4686184513034127
1299,c10b892ece01a12a64b87dfed77bdf09,harris,houston tx,0.46810674277545694
1300,4e80497472bd75dcb617909ef01dd336,wharton,houston tx,0.46775496668312744
1301,d7633f5eeaca962e4990b0db337d43d9,brazoria,houston tx,0.46759260978871453
1302,d85303fcf0d35ad83774b148bdda524f,harris,houston tx,0.46739432212790133
1303,494d40b1e4cf269104922b7340d3b3a8,fort bend,houston tx,0.4670667752751919
1304,32e319e2adbf53beaafda8668495783b,harris,houston tx,0.4670350964894034
1305,9da408c1ca34f6909a538d1d1721fd51,harris,houston tx,0.4669797564203503
1306,ef903b8cc6082700e35b22a6ae28f8c9,harris,houston tx,0.46682430742058334
1307,750831a882d7e517568c159bdf7f05a2,harris,houston tx,0.4664391160667428
1308,f1d55dd41b778d86861b8cd0e7356575,harris,houston tx,0.4659793668895248
1309,16339e357742666c95432a7382ff5964,harris,houston tx,0.4659341079097444
1310,b2fe28737af8fa9252ef6ba2e26cddaa,galveston,houston tx,0.4654980999385854
1311,299036fe14b4344d6f0e57c64d327830,harris,houston tx,0.4654018433890968
1312,b37e1f8a3e8ddc2daac5672179414df2,harris,houston tx,0.46439856437455745
1313,93ce39ebcf53916a868d68e4e34515fb,harris,houston tx,0.4643379104750484
1314,5bef76b460f491beebb2146e3685099b,harris,houston tx,0.46415284692271847
1315,2c6ef4e814a6c1323a296bf2e6252484,harris,houston tx,0.4641155931290001
1316,ccaa6d37a4a9ab4b5cf9021a859de3f1,harris,houston tx,0.4632743489099479
1317,f83874133db41b64e8e3792023dce007,harris,houston tx,0.46305613668470247
1318,153fd35ee587bb55cae7fcf7aea7bca1,harris,houston tx,0.4629762956174677
1319,7548e86f9d0882c4790d7077f441970f,harris,houston tx,0.4629163046116289
1320,900cf2d6d6d4d9e19a88243012cb8786,harris,houston tx,0.4629009130359671
1321,9268a026f01e907c40baec2db53f5cd1,harris,houston tx,0.46265136089070835
1322,126e048a476f1bdc72904e3403dbbd94,polk,houston tx,0.46231241519789307
1323,38b7dc5efb1f373baacf9f3099945321,harris,houston tx,0.4622898663366749
1324,aaeb895e8a521d6707656ad735be3d95,fort bend,houston tx,0.46217886669263475
1325,96fe1a66bb311e753fdf9a61d5eca044,fort bend,houston tx,0.46176306036719683
1326,6b689f4c0d3d6413b1b7f1e0e3f16fb8,galveston,houston tx,0.4611602591736673
1327,0fd259bdc3edf04ab48c5f3b4b5e0588,harris,houston tx,0.46106310564102787
1328,6eb4c0e83679703b8bbfe51ad060ff39,montgomery,houston tx,0.46087301293670424
1329,459ba9d9b71d8fb81528a9bece5ead79,harris,houston tx,0.4605577637875871
1330,27383367cf207ca72960ca27b3539b8d,fort bend,houston tx,0.4603298650212735
1331,b742782ab0d47ea83bc9964d72e0099f,fort bend,houston tx,0.460237634059948
1332,1c58b96dd153718804e92f03923a4d67,harris,houston tx,0.46013001118377517
1333,0e0646c21b6bee6e238e0e29a72b110c,harris,houston tx,0.459477128227581
1334,067f33ce7660e9bcb1a119b880388f56,harris,houston tx,0.4593593929800369
1335,e8e3dd4fe5b5849ce77359fb34457f6e,harris,houston tx,0.45898763428816003
1336,e3dea3d8b27a890302a493fbcc20b982,harris,houston tx,0.4589044675865629
1337,25f9f12ccbaeb91080f549d1ece2b888,harris,houston tx,0.4586130979524685
1338,8e3167ee5195340f9f0c628b18029ae1,harris,houston tx,0.45800086602764956
1339,b1247dc091b3ea53d79412fe2fb902a5,wharton,houston tx,0.4572528635326155
1340,796e549edcc37398abbfeb46c97099de,harris,houston tx,0.4571931204008376
1341,114d130fb855214496a3e6c9c7796d09,harris,houston tx,0.45715207199880936
1342,6cd5815f65dfa936d0d5052cbfd64166,fort bend,houston tx,0.45700262999078534
1343,e7970ed5bd6c8ed921432c3d42ff3762,san jacinto,houston tx,0.4560226818057034
1344,649ba5064298c41b8cb0e43476b63a6d,harris,houston tx,0.4558063896471612
1345,77d9c4f6d4a4fe681fc7d026bd69aa6c,galveston,houston tx,0.4555060629062695
1346,c388045624d5cfa72cceb418eab538c1,harris,houston tx,0.45526778020920033
1347,15d00908bae995bba2e818ed17330f06,harris,houston tx,0.4542301732459527
1348,10e2ffc7e2b0d3368112d1e2b95aa7e8,montgomery,houston tx,0.45420298174570506
1349,841b2f30f65b42461608808b04c6ba56,harris,houston tx,0.453994923288691
1350,34acbbcb63bb934101cdc696a9f87a0d,harris,houston tx,0.453887912973174
1351,e5060ce98692182ce2a07b1d70756718,harris,houston tx,0.45387029382247057
1352,e91914a5e0850f89b17e11e9fd382178,harris,houston tx,0.45329945923450954
1353,adb314b5b5a8f1f5d8f40807363c41d2,galveston,houston tx,0.4532922723895499
1354,81ca8f19c898c8e65301a61be6ef27dd,fort bend,houston tx,0.4530053207038656
1355,05c312950e09cc591f7d1ad9c96e7c85,fort bend,houston tx,0.45300105417617575
1356,2718e3dace8ced8db9fbbf4c41449d79,harris,houston tx,0.4524086013031001
1357,3d5253a96d7effa715e9cb413bd5660c,harris,houston tx,0.4523224993924493
1358,967e02431c9093d3c33b8129a3123029,harris,houston tx,0.4520958988533144
1359,643b11c8d1ece518b9ee09ba0124da78,harris,houston tx,0.45180931632722204
1360,d9011c585cd563d882f3882a85357de3,harris,houston tx,0.45171344278899433
1361,eba2f9f4cd8deee928d344c8a1e4f097,harris,houston tx,0.4512018949998192
1362,f29662f0de6727e9af5e5f6cc44fc8e6,harris,houston tx,0.4510799055851158
1363,0f7797bac4387d6e8a933fba3ea05d45,harris,houston tx,0.45087122695088144
1364,29a43c2cae23a01eae6c10632ccdd49c,harris,houston tx,0.45078186727532044
1365,3203bdf4cc8fefcdb1d8bfe21d8a93f9,harris,houston tx,0.4504699873120668
1366,c548dc6b20b68bd5add9af57a01be2e5,austin,houston tx,0.4503943109885288
1367,b63c8b04bb4ad0550ba7223b210e72d8,fort bend,houston tx,0.4503820743770325
1368,2b523ab174e4b4d8e7a1e2c6b5e2bde9,fort bend,houston tx,0.45025872036256587
1369,56f45d0825589e790a2dbfa3c222f119,harris,houston tx,0.4502496071189219
1370,92e56f7a11abd5215b91564507cc9cb5,harris,houston tx,0.45015946373647575
1371,23ef7bdb79485fe20d17553debcf4f63,harris,houston tx,0.44998272527390815
1372,f4b195d755ea37f5db0ebd609a56387d,harris,houston tx,0.4496851108921808
1373,b39a9be12d6bf1e4bff1d0f709b20db5,harris,houston tx,0.44935335868171156
1374,4039cb8030a131fad69caefe115c9821,harris,houston tx,0.4489934955241665
1375,3c107fd7ae7f8956c5749f697b8ec010,harris,houston tx,0.4489538941742375
1376,83d6347154257a23ff9236ca7040c75b,harris,houston tx,0.4488716435385879
1377,82a692986e521d9aadbce8ed56bc5db4,harris,houston tx,0.4487571243801417
1378,894f700fcc8fd96e284fe082ddc560aa,harris,houston tx,0.44849482588460204
1379,1f31f2d1beafc3d687f0d179a102dc66,harris,houston tx,0.44830770660741115
1380,288ddbe3d14c67685b73a685d62d417f,harris,houston tx,0.44798425438834755
1381,5ffc59d656e5ddfb49eec3f0db5219c5,harris,houston tx,0.44782660411012243
1382,fdf1daa88934899d1d61e012e2fb2eb1,harris,houston tx,0.4473240257360614
1383,ca697bfa811597c84bc1b645a4ae0f1c,harris,houston tx,0.44649994630696416
1384,5311e4dd91fd11f3fb907030372bdcd5,montgomery,houston tx,0.44593282004336443
1385,12697bc757f09ce1eb9cab6484e5a306,harris,houston tx,0.4456077767168509
1386,118c8e5607f6d0bbcbdcb8405d01b00a,montgomery,houston tx,0.44547283795203657
1387,2ecf140aa5028b8ac606a8c24f069e6a,brazoria,houston tx,0.44543359908566255
1388,e5b2b2384cb5f70c1957f0e708ab2348,harris,houston tx,0.4453338863959776
1389,231e2763119c697106c6fbd086324398,harris,houston tx,0.4453224150221026
1390,d14264d2258b1340f481214a53d299d0,harris,houston tx,0.44517764617482913
1391,6d70b847dc1f7af0cfe438a342863c7b,harris,houston tx,0.44473004448207487
1392,19776f68045aabc2b149a78714eadf95,montgomery,houston tx,0.4445152615906195
1393,695e2c13b99f1a7ccf4ec7be468a9bb2,harris,houston tx,0.4442352042330998
1394,b10bfa2c4524c2df471055ac7a001c21,brazoria,houston tx,0.444176841438678
1395,2c0c94eaa2456134afd153a74de93f22,galveston,houston tx,0.4441537747711964
1396,8542f392383e774fe477099be2b7a2a5,harris,houston tx,0.44390033829717146
1397,a235f37b328349f584ad38914eec54f7,harris,houston tx,0.4436712169868263
1398,2036bcbaca392e81b45ec5e12e784056,fort bend,houston tx,0.443491464557996
1399,6deee61a2b141914ac1b5201cee797bf,harris,houston tx,0.4431337589653894
1400,4d700c3005a70303ff2fd7a27507bae4,montgomery,houston tx,0.4430780189142993
1401,a5ab3a4b318ff4e1cfbab629b94f8c28,montgomery,houston tx,0.4423876168289841
1402,701d19f4350ef5d60ddbb0b92ab297d8,harris,houston tx,0.44210953874108766
1403,82aea9afed0cb0138b8b9ee934199cfb,harris,houston tx,0.44202439580422187
1404,60852a0013dfedae23ee59f5d0bb7f4e,montgomery,houston tx,0.44191871363598556
1405,0c4b63cf93563de63c6620e32b717b25,harris,houston tx,0.4419164912048448
1406,23d5bd12433ca67b82cd84a24e12807a,harris,houston tx,0.4418893219773647
1407,0a0d22502f95edb048421cb7c1ded9e4,brazoria,houston tx,0.44178317436150333
1408,fd0dfedfc0049398a2b59e7167d762a5,fort bend,houston tx,0.4417247449426841
1409,463432a572a6bac33294c3393e280333,harris,houston tx,0.441506047863393
1410,7471b93dee9c47b41a5c6857353bf610,montgomery,houston tx,0.44134772090600854
1411,39a1c6c04135dd363d658d4d415e6cf1,harris,houston tx,0.4406586495760583
1412,31ac0a7af67a961fdf95d32e22332694,montgomery,houston tx,0.44043508740554005
1413,bd95be349c7d7023aa11908e1a85f0f0,harris,houston tx,0.43997774125156347
1414,17224c2cf8722c512cd458088b8e1f1d,harris,houston tx,0.4397611918287594
1415,ebef67ca38accef84d7a2e2d807b03ac,harris,houston tx,0.4395176645082305
1416,4c499f19e8d5ca3feed2f7914fee79bb,calhoun,houston tx,0.43934804115637116
1417,741b38ee5fbb004859297d206aac2169,fort bend,houston tx,0.4390484654311695
1418,4356b05bb958375dcf7ecbd03476beeb,brazoria,houston tx,0.43897715044897834
1419,ef1be4c6c6243915f578e0f3ea3d1977,harris,houston tx,0.43893843868686655
1420,f9337f16dbd1a73d4eda5d86c5254868,fort bend,houston tx,0.4389224357631065
1421,30e3963d5c56c6007f4283a58cb6211a,montgomery,houston tx,0.4388606033789786
1422,bf95ae977ebf2ab540a6d8fd8f001e87,harris,houston tx,0.4387614719576633
1423,db95cee427d70017ffa193c972f4346d,fort bend,houston tx,0.4384662091848512
1424,a2bf024df046a04627d1fcad5c174ed6,fort bend,houston tx,0.43802327633998783
1425,0b0cd04c3e5d764f6826a54195eb50d2,harris,houston tx,0.4379535449718229
1426,e82fb7d692f48a02474415d822064dd6,harris,houston tx,0.43724595407672395
1427,4981b956e3fb8aaa27169b9350ff144b,harris,houston tx,0.4369882193206176
1428,79c460e0e0cc987bb79aab39307f9652,grimes,houston tx,0.4369374970049441
1429,24a2c0c40e3b386cc14b980e28e76c59,fort bend,houston tx,0.43653899360198545
1430,5202d1bc4cd139cc8ccd1874dde903ef,harris,houston tx,0.43638362282418997
1431,0b8b712239eacf4f057b7b524f696279,galveston,houston tx,0.4363181709344778
1432,18653aef80edc67aeee8263d02ffebed,harris,houston tx,0.4359360414682577
1433,7390d35a701e34be05957f965c5e8d28,trinity,houston tx,0.43562429482386544
1434,b643bbada7c6ebb9f5258749bf234851,harris,houston tx,0.43533768074555523
1435,fda1b8ada8aee893be1e6b5c043db5d5,fort bend,houston tx,0.4349622918100282
1436,b6b3065051633b22fb7fd16cc009e039,harris,houston tx,0.4346879516004132
1437,4b572ff24a6a7c26abf4afce614ee083,harris,houston tx,0.4342228003863108
1438,e6eeb8898a3b5a0e17047aed1c7bfdd0,harris,houston tx,0.4337412978727234
1439,930d3d0e87012ab7bc0eb99ef63ae3f6,harris,houston tx,0.4333233147218519
1440,3cacdcafb673e1f67dec3cd01a9f72c9,harris,houston tx,0.4330824748967934
1441,7cdd19e72244e7acf41ab1d9fc2bf33d,harris,houston tx,0.4329801384908172
1442,441058981479a059e63e76402c017da6,harris,houston tx,0.4329347217612977
1443,3c290b53deee669e9821e10989f47b35,harris,houston tx,0.43274408077990734
1444,f58833e8312f682e09743e8a2ea5c30d,fort bend,houston tx,0.4326967765694726
1445,8bfbad974c495398b11bd54e9139f6ae,polk,houston tx,0.4325984476278648
1446,f87eead6f9e6232454210106764e822a,harris,houston tx,0.43241106570674837
1447,6be6839e2b0dd0218704a4e40623f58e,montgomery,houston tx,0.43219009005720027
1448,9b2bd4c99a705e45f570960ddc6da5ef,harris,houston tx,0.4321510534992655
1449,711271bbb29538bdb55bf22dcce1ddc4,harris,houston tx,0.43196231725418166
1450,9f64193d8984b24f92c8f4910111e752,harris,houston tx,0.43181418608007094
1451,0052659dec13e1c04b8c3af9a5742632,montgomery,houston tx,0.4317682113837028
1452,210c0801c3355cbfe6d972f9b84f747c,harris,houston tx,0.4316269491394895
1453,8333d3ff10d507d90ddafdc5978ba750,harris,houston tx,0.4313818527258729
1454,e31f483755ea4b29e60931be5014896a,harris,houston tx,0.43113294919813155
1455,22d01b99f6c44f60873fc6f7c2176d92,harris,houston tx,0.43111273953294715
1456,84119af190930a5c5549906fa7a92ce5,harris,houston tx,0.429646284512016
1457,bb7450f855471884b8c8253e23a38d80,harris,houston tx,0.4294242889750585
1458,84d547dbd2aa1cc244c65008c28b3461,fort bend,houston tx,0.4293718100819869
1459,2878ca7d5a151dda761ce11e7e848dc2,harris,houston tx,0.429340820586159
1460,a5f187a48ceccb33901b3e232a3affa9,harris,houston tx,0.4293061375814484
1461,706dac8ce2b779fcb084a1d249a9a096,harris,houston tx,0.42928844298069224
1462,c04edc58c45fbc6e419fc21984471627,harris,houston tx,0.428947866140096
1463,8ae1ab52009745c395164d047db4109a,brazoria,houston tx,0.4288605416528187
1464,4f6201bb97e32fe6085b5a18388dd0f8,harris,houston tx,0.4275395305583591
1465,a88fed53810b0f9c5c811576dea239b8,harris,houston tx,0.427352961294044
1466,7cec88a50d68dc8801b746799c047400,brazoria,houston tx,0.4269323001091002
1467,0f3f0016d7500f38ea3b69a61409e821,harris,houston tx,0.42659088518986304
1468,818a226dd421a98b85e77f856a32d4d5,harris,houston tx,0.42653247521669246
1469,ed65ed3add9644e6b461aabfc5d5df9f,fort bend,houston tx,0.42634288702144235
1470,1f82ed37577c21286da88e4951a56962,harris,houston tx,0.4258702386289601
1471,fc2ceeeabca796d039f66976774d0b38,harris,houston tx,0.4252941883561997
1472,fb1b06191b33a9c1236507f8c90f69a1,fort bend,houston tx,0.4251453571768918
1473,0c717f55af5202d2cdab83bf954dad59,harris,houston tx,0.4249527797023057
1474,6c5130aecbea44f8a75e42b39fe0973d,harris,houston tx,0.4247817674926086
1475,32ba339b64f14907da01f3f59f595769,harris,houston tx,0.4246257265163941
1476,a4f0c80f5e4fd70567977c8d6918f75a,harris,houston tx,0.4245892693450646
1477,5841525131496c4e74eac928fab57e2d,harris,houston tx,0.42428722393932494
1478,a3700ee1d3dd0ba015e28421778bac98,montgomery,houston tx,0.42382498046174455
1479,c1470d975dcc19135fe6dd1e9fbfd000,galveston,houston tx,0.42371969104505425
1480,25c9caa889af93982ea92bd839d48a41,brazoria,houston tx,0.4236463350293632
1481,cab4534a8a6d78483ce9bcc3b7a8a53b,montgomery,houston tx,0.42347666626382974
1482,cd691c698f754793e25cfbeda34225fc,harris,houston tx,0.42289533086481956
1483,6b5905666e61280c7a5edfe966a9091b,galveston,houston tx,0.42289048574723204
1484,ff9fe5919c2cab60bf11abf75d14b23e,harris,houston tx,0.4228849864230844
1485,17f12d112e9c0106618b3969cf323ec5,harris,houston tx,0.4225950099165593
1486,51ffc55e743c1e65041b483626494e9d,harris,houston tx,0.4224241397471534
1487,f95eec4486b15ee6ee48710e2d9609d5,brazoria,houston tx,0.42238984264717616
1488,4ef60fc71223e0483fb4bc5522fa1692,montgomery,houston tx,0.4218063406342447
1489,88513b7eb21bc6b51f9c7fb6664dccee,galveston,houston tx,0.421736634808739
1490,2f1cb4fac76b866b30683e2d0bde6767,brazoria,houston tx,0.42159697860383627
1491,955bf10e7f809ab968f7ad627bd94933,harris,houston tx,0.4215213235948283
1492,1363d1496c9834762bfe7c2ac7ff1bde,galveston,houston tx,0.42118242973971876
1493,6f2d6d284046ac9c6eb1ec4090694c7d,harris,houston tx,0.420542243486551
1494,4a833abf6755f40e44576126d7cba28c,harris,houston tx,0.4205352477600935
1495,6dac9e50b6e152256e9c1c1e6348ca7f,harris,houston tx,0.420415847783041
1496,5896dc3b7253dea83e6c7269909da07b,harris,houston tx,0.4200823133214102
1497,e1d18b261c594cfb3c8b295e3a855657,harris,houston tx,0.4196735473959289
1498,6606a03620a1ecbea2d702698c5c788b,montgomery,houston tx,0.4192853468378539
1499,2e01a8e678182cd0f78185233fedf116,harris,houston tx,0.4192000800753862
1500,26e6b33ad8be81265b444e54673036a0,montgomery,houston tx,0.41899410793038727
1501,beea16690c1488bf8e0062b43873b55c,harris,houston tx,0.41894757625740997
1502,b9ca6e3f704e5e60e2d735cbb686f037,harris,houston tx,0.4184464196773225
1503,1145e766abf647d4f13fa5e0c736aa90,montgomery,houston tx,0.41837694577749485
1504,b55c914edd6fb68e218b0ec7fa78df56,harris,houston tx,0.4182335506856131
1505,e943ead1fcd617cdd8e1e96bdd775c37,harris,houston tx,0.41818353544851006
1506,2ecdda558941577f0520f90df852d015,harris,houston tx,0.41817711704621835
1507,cda8d422ca5aaca1d3438ac9b3fb84f5,fort bend,houston tx,0.4176948077602012
1508,53203bcb21597917bb9d56d75c2fd155,harris,houston tx,0.4165580395007181
1509,f9a0ca8f8f78734f50537d4a5d4e634d,fort bend,houston tx,0.4161025328081911
1510,7196f1f5ac44899cbb249c564610deef,waller,houston tx,0.4160870753096838
1511,ad1a7afdecbd8e003ecaa9fb7c06f3e1,harris,houston tx,0.4158394798635822
1512,0576587c7c8979604448f98da5de62f8,harris,houston tx,0.41563097073784827
1513,f0a0f49f2110a3441d5e99a2a1e5ec3d,harris,houston tx,0.415325499016726
1514,d180123d78c61bd080f517ccad2b4af7,harris,houston tx,0.41526434966694026
1515,66b0c8b9ebc26f225ed7b9e1b7476c31,harris,houston tx,0.41522500945963936
1516,d3a1e225018c92847b866723c9de49ca,galveston,houston tx,0.41440176780722315
1517,7bd5fed8d6ead70887bb55194d955ab0,harris,houston tx,0.41409862344831705
1518,b426c9efa77bd523192472214a393ea0,brazoria,houston tx,0.41402601218196705
1519,915c1d838deee78bf7a00afba8d6f2f9,galveston,houston tx,0.41401644117842573
1520,9557384a49395c04bc3ef86a641a4eee,harris,houston tx,0.4139645228677893
1521,8faab02b7265d0a51d8805dbfacd9021,harris,houston tx,0.4135591023531576
1522,e95de7ee5fb78db86e962e94bbbbaebe,walker,houston tx,0.41344757450633474
1523,f0bdc6168a9daef22153811237628df7,harris,houston tx,0.4133318094509436
1524,e1327cb5fd5811f0b754ce327949c0d5,harris,houston tx,0.41324423653972997
1525,4df2ac56f0fda94651c2ca4268237bc3,galveston,houston tx,0.412986629403837
1526,ceeb7e9028bce7bfb379519c30a4c8c9,brazoria,houston tx,0.4128320985949864
1527,4d6e08ac2c602211033d69bc1d2738b7,harris,houston tx,0.4127444649935776
1528,5d9920bd60b9d58f2e3013af89e330f4,harris,houston tx,0.41259390133988216
1529,f56bddf882735318b929181a9f860f32,harris,houston tx,0.4121763520643602
1530,1ed8b2c382a9808e463f066f706a1aa4,fort bend,houston tx,0.41195536921704257
1531,3099764862be2bd8d308b9d71b2d9507,harris,houston tx,0.41161909920327877
1532,c630d19327892c57fd7035eb0fee4ec5,harris,houston tx,0.4114754563256383
1533,842deb2cfb657e753a21b96e999be1c3,harris,houston tx,0.41122667593793927
1534,788f1765291872213c1044227f737c85,harris,houston tx,0.4110630911204302
1535,03c2e9fbd0602a02380d677a7323cf08,fort bend,houston tx,0.4110423215599924
1536,ee36c8de90fe63e82dd54802c3c6f8c5,harris,houston tx,0.41092131904582985
1537,c50e6c2578515a88a2ab190d8f199b1f,harris,houston tx,0.41080189639200737
1538,2a75278df503adf70efe3526700b635f,harris,houston tx,0.41077035261603156
1539,a7af7baf9867f0a6dd15901abcfb86eb,harris,houston tx,0.4107514954811432
1540,e4aaa18282439bd6d6859c6d1535a0c9,harris,houston tx,0.41074450869181256
1541,781253b6c39f999959dabb3a5671e511,fort bend,houston tx,0.41063648562136773
1542,46f9f395ab360a9c911aa066d0771217,harris,houston tx,0.41014865937263933
1543,67804124dc5bf9388d72bd8d5a609de8,harris,houston tx,0.4098120385307574
1544,7e6724c5e23fe2660b037d1d310f5270,harris,houston tx,0.40906536176778874
1545,6c70c9e13cf6f6c4a1f74d1032d41647,harris,houston tx,0.40904627752679434
1546,f7c47c839706e753e1c5db98840bfe0d,fort bend,houston tx,0.4090275389307546
1547,180522498601e2ee32ff0632c8fbaceb,harris,houston tx,0.4084656162008541
1548,ed12ecfd2522ea40253bedfc7692e299,harris,houston tx,0.4083622830173814
1549,de279198b1b942cc8b8eddea2fe7fcb3,harris,houston tx,0.40822031057360986
1550,ebcccb43a2d1e5cce7fbfc38abb3e001,harris,houston tx,0.40817017656525323
1551,89151815d92952dd19b2b61e92fea540,harris,houston tx,0.408036321988848
1552,9dd96bbe8024fb12a163e55fc0668362,harris,houston tx,0.40747225352274824
1553,237e1b9fe7ccf4f41010dc771d3202a1,fort bend,houston tx,0.40715937603018104
1554,6ac417e79bca081726487c617fbb9133,harris,houston tx,0.406967490772968
1555,3a96c6be305978a23583299d7be31df6,montgomery,houston tx,0.40689260462696086
1556,1b0c2e6dc028557c75fbd40abbd23706,harris,houston tx,0.4064442506391464
1557,618d02a5419325ed3788302d4d6f11df,harris,houston tx,0.40612488758038234
1558,7d4ae6efdd5337dae6d9ca130efb614d,harris,houston tx,0.40560573732348626
1559,6788e01112a2d7a4c289ab4fb7016478,harris,houston tx,0.4054805243349575
1560,a744ce5b14dd17fffc01566e63c78ab1,harris,houston tx,0.40490852899929697
1561,1c777e5bcc721fd8d88cc8833cf9347f,harris,houston tx,0.4048844605881968
1562,1bb3e739e14b57678c5398a60dead3bc,fort bend,houston tx,0.40483902728925003
1563,2c64253c7c40525b0dcfdc330159f29d,harris,houston tx,0.40468785581046696
1564,70f484ab4c82d8d290c48484435efc20,harris,houston tx,0.40456534228277646
1565,6c85203809074efc8cd3e869616b4f06,harris,houston tx,0.40446819439834875
1566,b12a3c89eefdcc0807cca39b722ebe07,harris,houston tx,0.40432948455803785
1567,fd50d8a539913c7a70b5cf2282ce4cf1,harris,houston tx,0.40386912168534495
1568,f96b10dbb4695473994afda142fe2842,harris,houston tx,0.4036681838649356
1569,52b170bdb4124d459a09ae1c249f1a6e,harris,houston tx,0.4035438959206145
1570,bf7baf22b4c20fd92165581079327511,brazoria,houston tx,0.40321392340374873
1571,230775aa1362b3a1394ff6061d7ece9f,harris,houston tx,0.4031957046286673
1572,4cd86a376e0e14d7ebfb6abd7d0c7b2a,galveston,houston tx,0.40301628173127085
1573,832fc94dd9437402b2d12bda701ecbde,fort bend,houston tx,0.40297257981389045
1574,4625f18b4a4f493b9c658bd935f5618d,fort bend,houston tx,0.4026733287029529
1575,2b55f3aafaa310426cb384542c3a3357,harris,houston tx,0.40249745731872066
1576,65bbffe40b2fc5a72b281300a6053433,harris,houston tx,0.40246175990848354
1577,88da910228d3a3dac14d4e9f5f0a6ea2,brazoria,houston tx,0.40208645057133074
1578,e59508e77e0de1acc34fe89153c8b496,harris,houston tx,0.4018376524851589
1579,ab74b08f83fde8704bc2c7a39c1f3c02,harris,houston tx,0.4015513191677606
1580,d87c90af4fcc2dd775b5a405474f4441,fort bend,houston tx,0.401502659203422
1581,b1529688d875cd6251dac6663cc996d1,fort bend,houston tx,0.40143069777736295
1582,9e713f8e47ca3f2f97329f75ba749245,harris,houston tx,0.40108259546445035
1583,2e9144a1e6090416dc72e2f268a758b0,harris,houston tx,0.4010810785004158
